fonte,palavra_chave,produto,preco,preco_original,tag_promocao,seller,marca,product_id,posicao,rating,reviews,delivery,condicao_anuncio,link,capturado_em,preco_outlier,indice_preco,desconto_percentual,score_preco,score_promo,score_atratividade,score_visibilidade,score_qualidade,score_relevancia
google_shopping,mop giratorio,"Kit Mop Giratório 360° com Balde, 12L, Haste Ajustável 118-125cm, Refil Microfibra, Cesto Inox, Sistema Centrifugador, Preto e Vermelho, para Limpeza",74.16,,,Amazon.com.br - Seller,,,21,,,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:17393144042132963787,oid:17393144042132963787,iid:15888234755191164539,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,0.7109577221742881,0.0,1.0,0.0,0.7,0.5,,0.41000000000000003
google_shopping,mop giratorio,Flash Limp Mop Giratório Água Limpa,223.29,,,E-Limpou,Flash Limp,14416616041881092625,22,4.9,957.0,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:13554178800228333554,mid:576462737184475684,oid:3272752143497085136,iid:5531484674244298125,rds:UENfMTM1NTQxNzg4MDAyMjgzMzM1NTR8UFJPRF9QQ18xMzU1NDE3ODgwMDIyODMzMzU1NA==,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,2.140638481449525,0.0,0.0,0.0,0.0,0.475,0.9800000000000001,0.48400000000000004
google_shopping,mop giratorio,bettanin Mop Duas Águas Noviça,119.9,182.0,,Lojas 2001,Bettanin,14253967184605781195,23,4.8,33.0,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:14778381264213527824,mid:576462796105459120,oid:17798354233495982289,iid:6618150741542201897,rds:UENfMTQ3NzgzODEyNjQyMTM1Mjc4MjR8UFJPRF9QQ18xNDc3ODM4MTI2NDIxMzUyNzgyNA==,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,1.149458345316844,0.34120879120879116,0.7010833093663118,1.0,0.7907583165564183,0.45,0.7335249624095471,0.6372849836897896
google_shopping,mop giratorio,flash limp Kit Mop Giratorio Fit + 3 refis extras + 1 cabo extensor,185.72,,,Amazon.com.br - Retail,Flash Limp,9443776345706364110,24,,,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:16755903357184068568,mid:576462865954426606,oid:7258652625968778063,iid:5328609837900238908,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,1.780462084172179,0.0,0.0,0.0,0.0,0.425,,0.17
google_shopping,mop giratorio,Mop Giratório Ajustável Limpeza,66.97,,,Magazine Luiza,,14624653929778860868,25,,,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:415639088671192015,mid:576462771801159001,oid:4144489226414905307,iid:17507798158994121579,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,0.6420285686894832,0.0,1.0,0.0,0.7,0.4,,0.37
google_shopping,mop giratorio,Mop Giratório para Limpeza com Balde 12 Litros Tekshine Ref.: 615960,79.99,,,Narciso Enxovais,,,26,,,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:1018683894542370920,oid:1018683894542370920,iid:10365947799807751418,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,0.7668488160291438,0.0,1.0,0.0,0.7,0.375,,0.36
google_shopping,mop giratorio,"Mop Giratório 360° com Balde Duplo, 8L, Cabo Inox Ajustável 130cm, Refil Microfibra,Sistema Centrífuga para Limpeza Doméstica e Profissional",65.8,,,Amazon,,,27,,,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:925384394414785846,oid:925384394414785846,iid:12441048278716161226,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,0.6308120026843064,0.0,1.0,0.0,0.7,0.35,,0.35
google_shopping,mop giratorio,Mop Triangular Giratório 360: Esfregão Limpeza +1 Refil,137.69,,,Casas Bahia,,15301679574917227556,28,,,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=oid:7263013731479735980,iid:3433658906540465542,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,1.320007669446841,0.0,0.359984661106318,0.0,0.2519892627744226,0.325,,0.20559677883232677
google_shopping,mop giratorio,Esfregão Mop Giratório com Sistema Duplo Água Limpa e Suja,349.0,,,Amazon.com.br - Seller,,14043480866573027654,29,,,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=gid:12307274087123612228,mid:576462848178761438,oid:1995918449648183953,iid:1065124876507551106,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,3.3457961844501964,0.0,0.0,0.0,0.0,0.3,,0.12
google_shopping,mop giratorio,Mop Giratório 9 em 1 Multiuso Recarregável Fácil Piso - ESFREGÃO Saav,232.52,,,Magazine Luiza,,,30,4.5,2.0,,,"https://www.google.com/search?q=mop+giratorio+new&oq=mop+giratorio+new&gl=br&hl=pt&udm=28&start=0&uule=w+CAIQICIGQnJhemls#oshopproduct=pid:2532000022993744918,oid:2532000022993744918,iid:8075921839762881116,rds:UENfNDE0MzIzNDk3MzM5MjUxNjg1NnxQUk9EX1BDXzQxNDMyMzQ5NzMzOTI1MTY4NTY=,pvt:hg,pvo:3&oshop=apv&pvs=0",2025-12-11 12:41:37,False,2.229124724379254,0.0,0.0,0.0,0.0,0.275,0.21424165548726182,0.17427249664617855
